,id,created,superceded_id,valid,classification_system,cell_type,pt_supervoxel_id,pt_root_id,pt_position
282,58,2023-02-06 16:21:11.044742+00:00,,t,"T1L, ascending, intersegmental",10B,73256750383691220,648518346493882681,[35480 87064  2878]
283,201,2023-02-06 16:21:11.176787+00:00,,t,"T1L, local",19B,73961467946700495,648518346489985111,[ 55488 118712   1647]
284,60,2023-02-06 16:21:11.046748+00:00,,t,"T1L, intersegmental",10B,73256887755732528,648518346493825393,[35496 91968  2819]
285,61,2023-02-06 16:21:11.047682+00:00,,t,"T1L, intersegmental",10B,73256819103183170,648518346501839210,[35560 90008  2860]
286,63,2023-02-06 16:21:11.049397+00:00,,t,"T1L, intersegmental",10B,73256750316698376,648518346487484563,[36271 87037  2774]
287,64,2023-02-06 16:21:11.050267+00:00,,t,"T1L, intersegmental",10B,73257025194494271,648518346486850275,[36486 94878  2771]
288,65,2023-02-06 16:21:11.051130+00:00,,t,"T1L, intersegmental",10B,73256956542122046,648518346488420079,[36672 93360  2861]
289,66,2023-02-06 16:21:11.051996+00:00,,t,"T1L, intersegmental",10B,73256750316812823,648518346499842444,[36688 87784  2805]
290,69,2023-02-06 16:21:11.054785+00:00,,t,"T2R, intersegmental",10B,73398725493699260,648518346485910654,[ 39544 123056   4130]
291,70,2023-02-06 16:21:11.055656+00:00,,t,"T2R, ascending, intersegmental",10B,73398793944843518,648518346496990616,[ 39584 125760   3654]
292,72,2023-02-06 16:21:11.058595+00:00,,t,"T2R, intersegmental",10B,73398931518000909,648518346499864972,[ 39632 129544   3909]
293,73,2023-02-06 16:21:11.059479+00:00,,t,"T2R, intersegmental",10B,73398862865573491,648518346467248647,[ 39720 127544   4000]
294,74,2023-02-06 16:21:11.060323+00:00,,t,"T2R, ascending, intersegmental",10B,73398931383698876,648518346499897667,[ 39872 129344   3615]
295,34,2023-02-06 16:21:11.022733+00:00,,t,"T1L, intersegmental",10B,73116150401392949,648518346497163692,[30760 92136  2998]
296,76,2023-02-06 16:21:11.062020+00:00,,t,"T2R, intersegmental",10B,73398725359479205,648518346487908887,[ 40024 124658   3867]
297,78,2023-02-06 16:21:11.063769+00:00,,t,"T2R, intersegmental",10B,73398862798704353,648518346504007630,[ 40216 128672   3958]
298,37,2023-02-06 16:21:11.025835+00:00,,t,"T1L, ascending, intersegmental",10B,73116219120991449,648518346491839249,[31656 93648  3053]
299,80,2023-02-06 16:21:11.065489+00:00,,t,"T2R, intersegmental",10B,73398794213230517,648518346480614401,[ 40424 125640   4160]
300,81,2023-02-06 16:21:11.066346+00:00,,t,"T2R, intersegmental",10B,73398725493724838,648518346509715514,[ 40904 122960   4124]
301,82,2023-02-06 16:21:11.067194+00:00,,t,"T2R, intersegmental",10B,73469300262283995,648518346465071989,[ 41168 129656   3936]
302,84,2023-02-06 16:21:11.068919+00:00,,t,"T2R, intersegmental",10B,73469231676883182,648518346496360533,[ 41928 128744   4141]
303,85,2023-02-06 16:21:11.070046+00:00,,t,"T2R, intersegmental",10B,73469231676975646,648518346515738442,[ 42416 127952   4193]
304,86,2023-02-06 16:21:11.070904+00:00,,t,"T2R, ascending, intersegmental",10B,73469094170838492,648518346517295653,[ 42624 124000   4032]
305,49,2023-02-06 16:21:11.036926+00:00,,t,"T1L, ascending, intersegmental",10B,73186450359052006,648518346517577540,[34424 89688  2875]
306,52,2023-02-06 16:21:11.039542+00:00,,t,"T1L, ascending, intersegmental",10B,73186656517468028,648518346459874052,[34752 95868  2879]
307,92,2023-02-06 16:21:11.076177+00:00,,t,"T3R, ascending, intersegmental",10B,73963186403326986,648518346494201991,[ 57040 169616   2553]
308,93,2023-02-06 16:21:11.077044+00:00,,t,"T3R, ascending, intersegmental",10B,74315442508096036,648518346514235435,[ 67040 180848   2588]
309,95,2023-02-06 16:21:11.078933+00:00,,t,"T2R, intersegmental",10B,73469300329230780,648518346484250407,[ 42040 130304   4006]
310,123,2023-02-06 16:21:11.103972+00:00,,t,"T3L, ascending, intersegmental",12A,73962842537404471,648518346492917179,[ 56848 158560   1983]
311,77,2023-02-06 16:21:11.062873+00:00,,t,"T1R, intersegmental",10B,73397556658592652,648518346488551663,[40040 90096  2969]
312,56,2023-02-06 16:21:11.043011+00:00,,t,"T1L, ascending, intersegmental",10B,73256887688464789,648518346517452069,[35312 91848  2621]
313,135,2023-02-06 16:21:11.114473+00:00,,t,"T1L, local",13A,72412600465802124,648518346490196954,[11400 96032  3201]
314,122,2023-02-06 16:21:11.102855+00:00,,t,"T1L, intersegmental",12A,72413355574747200,648518346490365448,[ 12030 117900   1646]
315,79,2023-02-06 16:21:11.064648+00:00,,t,"T2R, ascending, intersegmental",10B,73398862731361702,648518346509388666,[ 40368 127280   3786]
316,182,2023-02-06 16:21:11.156264+00:00,,t,"T2L, intersegmental",18B,72413698970736951,648518346493041582,[ 10544 128208   1211]
317,195,2023-02-06 16:21:11.167670+00:00,,t,"T1R, intersegmental",19A,74312968405620170,648518346501544291,[ 66152 108176   2226]
318,145,2023-02-06 16:21:11.123293+00:00,,t,"T1L, local",13A,72693938003405517,648518346484661507,[20360 91608  3178]
319,139,2023-02-06 16:21:11.118213+00:00,,t,"T1L, local",13A,72764375534193073,648518346494588181,[22259 92507  3253]
320,83,2023-02-06 16:21:11.068066+00:00,,t,"T2R, intersegmental",10B,73469094170914294,648518346490499850,[ 41816 123552   4059]
321,57,2023-02-06 16:21:11.043871+00:00,,t,"T3R, ascending, intersegmental",10B,73259774040357834,648518346517652772,[ 35387 176466   2830]
322,140,2023-02-06 16:21:11.119065+00:00,,t,"T1L, local",13A,72834606638267401,648518346489565548,[24011 89838  2936]
323,142,2023-02-06 16:21:11.120780+00:00,,t,"T1L, local",13A,72834744144197287,648518346491531718,[24144 92464  3027]
324,136,2023-02-06 16:21:11.115625+00:00,,t,"T1L, local",13A,72482900423309419,648518346477777628,[14312 92192  3010]
325,143,2023-02-06 16:21:11.121628+00:00,,t,"T1L, local",13A,72905112955492270,648518346490002636,[26444 92678  3149]
326,190,2023-02-06 16:21:11.163306+00:00,,t,"T1L, local",19A,72413011977264323,648518346472653065,[ 11440 106840   1601]
327,146,2023-02-06 16:21:11.124125+00:00,,t,"T1L, local",13A,72834675357790304,648518346517685352,[23448 91080  2938]
328,91,2023-02-06 16:21:11.075321+00:00,,t,"T3R, ascending, intersegmental",10B,73611754529539317,648518346496175050,[ 46204 181928   1649]
329,47,2023-02-06 16:21:11.034813+00:00,,t,"T1L, intersegmental",10B,73186519078535472,648518346486971132,[34255 91974  2889]
330,121,2023-02-06 16:21:11.101989+00:00,,t,"T1L, intersegmental",12A,72413287660406076,648518346499996812,[ 11779 115731   3094]
331,75,2023-02-06 16:21:11.061176+00:00,,t,"T1R, ascending, intersegmental",10B,73397694097693642,648518346494734391,[39984 92656  3031]
332,67,2023-02-06 16:21:11.052852+00:00,,t,"T1R, ascending, intersegmental",10B,73256956475052638,648518346466900846,[36824 92512  2763]
333,43,2023-02-06 16:21:11.031196+00:00,,t,"T1L, ascending, intersegmental",10B,73186656517547292,648518346497151640,[33456 94904  2907]
334,54,2023-02-06 16:21:11.041268+00:00,,t,"T1L, ascending, intersegmental",10B,73256750450648769,648518346473303908,[35232 87880  2971]
335,90,2023-02-06 16:21:11.074463+00:00,,t,"T3L, ascending, intersegmental",10B,73541111444230277,648518346492280108,[ 44000 172352   2596]
336,36,2023-02-06 16:21:11.024935+00:00,,t,"T1L, ascending, intersegmental ",10B,73116219120877681,648518346474410605,[31552 92760  3016]
337,62,2023-02-06 16:21:11.048546+00:00,,t,"T1L, intersegmental",10B,73256956408017747,648518346482497172,[35616 92888  2657]
338,184,2023-02-06 16:21:11.157938+00:00,,t,"T1L, local",19A,72342849592954180,648518346479427282,[ 10072 113328   2006]
339,185,2023-02-06 16:21:11.159048+00:00,,t,"T1L, intersegmental",19A,72413011977396225,648518346521506809,[ 10680 107848   1651]
340,186,2023-02-06 16:21:11.159902+00:00,,t,"T1L, local",19A,72413149483328810,648518346502916595,[ 10920 111200   1709]
341,191,2023-02-06 16:21:11.164196+00:00,,t,"T1L, local",19A,72413149416289369,648518346488659278,[ 11552 112552   1629]
342,193,2023-02-06 16:21:11.165946+00:00,,t,"T1R, intersegmental",19A,74172368288774563,648518346518741215,[ 63432 111128   2061]
343,196,2023-02-06 16:21:11.168523+00:00,,t,"T1L, ascending",19A,72272412196238603,648518346495277494,[  7536 112064   2128]
344,199,2023-02-06 16:21:11.174001+00:00,,t,"T1L, local",19A,72342849391447402,648518346478715988,[  9217 114159   1598]
345,200,2023-02-06 16:21:11.175436+00:00,,t,"T1L, intersegmental",19A ,72272480781412989,648518346498429489,[  8168 113328   1885]
346,87,2023-02-06 16:21:11.071837+00:00,,t,"T2R, ascending, intersegmental",10B,73469093969333494,648518346482996710,[ 42976 124904   3605]
347,89,2023-02-06 16:21:11.073605+00:00,,t,"T3L, ascending, intersegmental",10B,73541180163789078,648518346484413479,[ 43048 174664   2642]
348,202,2023-02-06 16:21:11.177774+00:00,,t,"T1R, intersegmental",1A,73397624774079668,648518346482998502,[40136 90176  1813]
349,50,2023-02-06 16:21:11.037801+00:00,,t,"T1L, ascending, intersegmental",10B,73186450358980138,648518346524268293,[34472 88800  2851]
350,59,2023-02-06 16:21:11.045608+00:00,,t,"T1L, ascending, intersegmental",10B,73256819103179759,648518346490277659,[35480 88728  2851]
351,94,2023-02-06 16:21:11.078030+00:00,,t,"T1L, ascending, intersegmental",10B,73256819103126603,648518346490277659,[35437 88722  2834]
352,138,2023-02-06 16:21:11.117353+00:00,,t,"T1L, local",13A,72694006790251908,648518346488838734,[19609 93680  3333]
353,68,2023-02-06 16:21:11.053881+00:00,,t,"T1R, ascending, intersegmental",10B,73327394005936722,648518346515315271,[37522 94523  2926]
354,203,2023-02-06 16:21:11.178727+00:00,,t,"T1R, intersegmental",1A,73538431049107004,648518346486345888,[43016 93752  1967]
355,238,2023-02-06 16:21:11.213789+00:00,,t,"T1L, local",21A,72483655599647031,648518346507570297,[ 12336 115173   1671]
356,206,2023-02-06 16:21:11.181589+00:00,,t,"T1L, local",1B,72554025417256930,648518346499393886,[ 14864 115688   3625]
357,207,2023-02-06 16:21:11.182573+00:00,,t,"T1L, local",1B,72553956697715056,648518346502378579,[ 15109 114390   3625]
358,208,2023-02-06 16:21:11.183498+00:00,,t,"T1L, local",1B,72553956697733514,648518346502378579,[ 15136 114440   3615]
359,210,2023-02-06 16:21:11.185813+00:00,,t,"T1L, local",1B,72694762972725252,648518346471869851,[ 19191 115666   3766]
360,275,2023-02-06 16:21:11.247650+00:00,,t,"T1L, local",3A,72413424898185867,648518346501071209,[ 11208 119136   2800]
361,339,2023-02-06 16:21:11.308072+00:00,,t,"T2R, local",9A,74102618288678533,648518346524346373,[ 60586 130085   2631]
362,290,2023-02-06 16:21:11.261173+00:00,,t,"T1R, intersegmental",7B,73538294147057922,648518346496938029,[44072 89272  3000]
363,220,2023-02-06 16:21:11.195289+00:00,,t,"T1L, local",21A,72413286788141176,648518346498412564,[ 11848 115312   1500]
364,221,2023-02-06 16:21:11.196196+00:00,,t,"T1L, intersegmental",21A,72202386579640818,648518346492539577,[  5904 122032   1195]
365,259,2023-02-06 16:21:11.232611+00:00,,t,"T1L, intersegmental",23B,72554092928909204,648518346480373051,[ 14648 117976   1417]
366,285,2023-02-06 16:21:11.256611+00:00,,t,"T1L, intersegmental",7B,73045919096180163,648518346514037017,[29192 94224  3007]
367,306,2023-02-06 16:21:11.277850+00:00,,t,"T1L, local",9A,73116218785291035,648518346486457257,[31100 92608  2345]
368,283,2023-02-06 16:21:11.254834+00:00,,t,"T2L, intersegmental",7B,72765475112851649,648518346515421767,[ 22351 124990   3348]
369,228,2023-02-06 16:21:11.204340+00:00,,t,"T1L, local",21A,72272618153519624,648518346482969318,[  7713 117074   1797]
370,280,2023-02-06 16:21:11.252073+00:00,,t,"T1L, local",4B,73116425547798363,648518346489997619,[31216 98400  3524]
371,260,2023-02-06 16:21:11.233461+00:00,,t,"T1L, intersegmental",23B,72554161647936432,648518346489813335,[ 15568 119208   1311]
372,278,2023-02-06 16:21:11.250305+00:00,,t,"T1L, local",3A,72343124940435556,648518346491067565,[  9216 122048   2849]
373,234,2023-02-06 16:21:11.209851+00:00,,t,"T1L, intersegmental",21A,72342918379417131,648518346478715764,[  8926 115832   2102]
374,296,2023-02-06 16:21:11.266856+00:00,,t,"T1L, local",8A,72834606168458578,648518346499888197,[23252 89497  2031]
375,241,2023-02-06 16:21:11.216460+00:00,,t,"T1L, local",22A,72272618489211882,648518346521544953,[  6872 117408   2435]
376,242,2023-02-06 16:21:11.217342+00:00,,t,"T1L, local",22A,72272687275692403,648518346474603970,[  7064 118816   2539]
377,258,2023-02-06 16:21:11.231755+00:00,,t,"T1L, intersegmental",23B,72554093062892622,648518346480843521,[ 14460 118320   1567]
378,232,2023-02-06 16:21:11.208031+00:00,,t,"T1L, intersegmental",21A,72342987031936067,648518346481123040,[  8352 117680   2046]
379,254,2023-02-06 16:21:11.228317+00:00,,t,"T1L, local",22A,72342918446659719,648518346483958703,[  8344 115224   2286]
380,304,2023-02-06 16:21:11.275971+00:00,,t,"T1L, local",9A,73045781254468389,648518346486392674,[29541 91181  2238]
381,328,2023-02-06 16:21:11.298515+00:00,,t,"T1L, local",9A,73327050207368018,648518346486716621,[37574 85140  2563]
382,303,2023-02-06 16:21:11.274676+00:00,,t,"T1L, local",9A,72975412309114696,648518346501545571,[28231 91810  1910]
383,250,2023-02-06 16:21:11.224767+00:00,,t,"T1L, local",22A,72272481251150840,648518346491061880,[  7923 113336   2748]
384,205,2023-02-06 16:21:11.180643+00:00,,t,"T1L, local",1B,72413219075315871,648518346497267884,[ 11976 114632   3430]
385,240,2023-02-06 16:21:11.215577+00:00,,t,"T1L, local",22A,72413287727643073,648518346491361313,[ 10584 116496   3283]
386,308,2023-02-06 16:21:11.279894+00:00,,t,"T1L, ascending, intersegmental",9A,73116218718064250,648518346500153411,[31552 92504  2192]
387,299,2023-02-06 16:21:11.270165+00:00,,t,"T1L, local",8A,72975343723909355,648518346475527296,[27260 88352  2157]
388,212,2023-02-06 16:21:11.187935+00:00,,t,"T1L, local",1B,72413219008193562,648518346504134862,[ 11603 113897   3300]
389,286,2023-02-06 16:21:11.257777+00:00,,t,"T1L, intersegmental",7B,73116081480700071,648518346493467932,[31192 89920  2671]
390,291,2023-02-06 16:21:11.262059+00:00,,t,"T1R, intersegmental",7B,73538294012832015,648518346489732460,[44376 88521  2779]
391,198,2023-02-06 16:21:11.172507+00:00,,t,"T1L, intersegmental",19A,72342712019633328,648518346502133065,[  9544 109912   1761]
392,253,2023-02-06 16:21:11.227441+00:00,,t,"T1L, local",22A,72272481049877206,648518346476747894,[  8048 113008   2326]
393,245,2023-02-06 16:21:11.220053+00:00,,t,"T1L, local",22A,72272412397592209,648518346466159920,[  7360 111768   2519]
394,233,2023-02-06 16:21:11.208949+00:00,,t,"T1L, local",21A,72342918245534267,648518346486141124,[  8864 116328   1919]
395,235,2023-02-06 16:21:11.211017+00:00,,t,"T1L, local",21A,72342918111149359,648518346491041827,[  9496 115320   1660]
396,277,2023-02-06 16:21:11.249429+00:00,,t,"T1L, local",3A,72272755592361988,648518346494799159,[  7880 121944   1748]
397,268,2023-02-06 16:21:11.241050+00:00,,t,"T3R, ascending, intersegmental",23B,74103785446126640,648518346490703613,[ 59760 164280    643]
398,305,2023-02-06 16:21:11.276939+00:00,,t,"T1L, local",9A,73116149931720890,648518346489054813,[30984 91520  2104]
399,261,2023-02-06 16:21:11.234665+00:00,,t,"T1L, ascending, intersegmental",23B,72554161581122285,648518346490574940,[ 15896 119632   1191]
400,326,2023-02-06 16:21:11.296815+00:00,,t,"T1L, local",9A,73327187646058713,648518346494996387,[37216 88088  2472]
401,239,2023-02-06 16:21:11.214677+00:00,,t,"T1L, local",21A,72624255984167129,648518346484534823,[ 16626 112463   2238]
402,222,2023-02-06 16:21:11.197877+00:00,,t,"T1L, local",21A,72272686939920501,648518346492104815,[  6761 119842   1826]
403,281,2023-02-06 16:21:11.252947+00:00,,t,"T2L, intersegmental",7B,72624669039374947,648518346513923353,[ 18096 123416   3626]
404,248,2023-02-06 16:21:11.223015+00:00,,t,"T1L, local",22A,72272412263453424,648518346509963578,[  7881 112217   2272]
405,293,2023-02-06 16:21:11.263836+00:00,,t,"T2R, ascending, intersegmental",7B,73680200134972897,648518346491983983,[ 48824 124896   3556]
406,244,2023-02-06 16:21:11.219151+00:00,,t,"T1L, local",22A,72272481050021192,648518346502036330,[  7312 114080   2378]
407,292,2023-02-06 16:21:11.262960+00:00,,t,"T1L, ascending, intersegmental",7B,73045712870640835,648518346487087587,[29592 88328  2860]
408,257,2023-02-06 16:21:11.230897+00:00,,t,"T1L, intersegmental",23B,72483792769799839,648518346518636630,[ 13800 118976   1066]
409,322,2023-02-06 16:21:11.292949+00:00,,t,"T1L, local",9A,73256681463090675,648518346467364359,[36698 85311  2560]
410,249,2023-02-06 16:21:11.223905+00:00,,t,"T1L, local",22A,72272481318129119,648518346465266805,[  7914 113846   2831]
411,252,2023-02-06 16:21:11.226562+00:00,,t,"T1L, local",22A,72272481318143487,648518346465266805,[  8035 113641   2841]
412,217,2023-02-06 16:21:11.192568+00:00,,t,"T1L, local",20A,72483725392533175,648518346493419292,[ 14256 116976   3610]
413,295,2023-02-06 16:21:11.265652+00:00,,t,"T1L, local",8A,72834468662281027,648518346485904766,[23234 85341  1874]
414,297,2023-02-06 16:21:11.267877+00:00,,t,"T1L, local",8A,72834468930661848,648518346480822749,[24424 84216  2346]
415,246,2023-02-06 16:21:11.220936+00:00,,t,"T1L, local",22A,72272549702450045,648518346483381182,[  7480 115512   2263]
416,287,2023-02-06 16:21:11.258633+00:00,,t,"T1L, intersegmental",7B,73186450224761252,648518346481421413,[33088 89552  2605]
417,338,2023-02-06 16:21:11.307230+00:00,,t,"T2R, local",9A,74102480782706050,648518346477252808,[ 60198 126387   2531]
418,237,2023-02-06 16:21:11.212881+00:00,,t,"T1L, local",21A,72342918647874651,648518346524262149,[  9591 116575   2619]
419,310,2023-02-06 16:21:11.281834+00:00,,t,"T1L, local",9A,73116081145093912,648518346482280852,[32301 89003  2000]
420,311,2023-02-06 16:21:11.282784+00:00,,t,"T1L, local",9A,73186518877214899,648518346492304255,[33080 91088  2512]
421,312,2023-02-06 16:21:11.284058+00:00,,t,"T1L, local",9A,73186450157666968,648518346514141918,[33856 89224  2473]
422,314,2023-02-06 16:21:11.285839+00:00,,t,"T1L, local",9A,73186381438247371,648518346485925758,[34556 87932  2481]
423,276,2023-02-06 16:21:11.248579+00:00,,t,"T1L, intersegmental",3A,72554094002563984,648518346492412799,[ 14408 117416   3394]
424,319,2023-02-06 16:21:11.290356+00:00,,t,"T1L, local",9A,73256681530150458,648518346507290440,[36452 84780  2661]
425,187,2023-02-06 16:21:11.160762+00:00,,t,"T1L, intersegmental",19A,72413080696744726,648518346499593822,[ 10992 108720   1594]
426,194,2023-02-06 16:21:11.166802+00:00,,t,"T1R, intersegmental",19A,74313037057990494,648518346501344355,[ 65592 110320   2153]
427,197,2023-02-06 16:21:11.169898+00:00,,t,"T1L, local",19A,72342780806266313,648518346531401754,[  8280 112088   1846]
428,243,2023-02-06 16:21:11.218269+00:00,,t,"T1L, local",22A,72272549635399037,648518346503120371,[  7136 114912   2169]
429,302,2023-02-06 16:21:11.273606+00:00,,t,"T1L, local",8A,72834606503733112,648518346489544793,[23920 89864  2579]
430,313,2023-02-06 16:21:11.284955+00:00,,t,"T1L, local",9A,73186312584556922,648518346494226823,[33880 85480  2256]
431,294,2023-02-06 16:21:11.264755+00:00,,t,"T1L, local",8A,72764168905905150,648518346481534309,[22289 87953  2331]
432,251,2023-02-06 16:21:11.225677+00:00,,t,"T1L, local",22A,72272550037611439,648518346477888014,[  7976 116648   2840]
433,316,2023-02-06 16:21:11.287685+00:00,,t,"T1L, local",9A,73256681395749172,648518346491100449,[35548 85716  2341]
434,317,2023-02-06 16:21:11.288580+00:00,,t,"T1L, local",9A,73256750249561934,648518346494200711,[35656 86880  2639]
435,289,2023-02-06 16:21:11.260321+00:00,,t,"T1L, intersegmental",7B,73186587730905892,648518346481537125,[34320 92424  2773]
436,320,2023-02-06 16:21:11.291241+00:00,,t,"T1L, local",9A,73256681462995464,648518346491611454,[36562 84080  2532]
437,236,2023-02-06 16:21:11.211957+00:00,,t,"T1L, local",21A,72342918446696961,648518346478192877,[  9680 116296   2297]
438,323,2023-02-06 16:21:11.293778+00:00,,t,"T1L, local",9A,73326981487572157,648518346492041234,[36952 83182  2507]
439,324,2023-02-06 16:21:11.295085+00:00,,t,"T1L, local",9A,73327187713242462,648518346481059930,[37114 88678  2654]
440,265,2023-02-06 16:21:11.238330+00:00,,t,"T1L, intersegmental",23B,72624530526533127,648518346487770434,[ 18136 119368   1586]
441,263,2023-02-06 16:21:11.236573+00:00,,t,"T1L, intersegmental",23B,72624530392357218,648518346507433247,[ 16856 118984   1309]
442,301,2023-02-06 16:21:11.272570+00:00,,t,"T1L, local",8A,73045506242452432,648518346481651905,[28960 82640  1992]
443,298,2023-02-06 16:21:11.268872+00:00,,t,"T1L, local",8A,72834468863505484,648518346473304420,[24487 84044  2211]
444,331,2023-02-06 16:21:11.301043+00:00,,t,"T1L, local",9A,73327118926717825,648518346500498904,[37808 87376  2551]
445,332,2023-02-06 16:21:11.301891+00:00,,t,"T1L, local",9A,73326843914386443,648518346497297432,[38232 79488  2262]
446,300,2023-02-06 16:21:11.271201+00:00,,t,"T1L, local",8A,72975343723479309,648518346501177500,[28248 88088  2058]
447,334,2023-02-06 16:21:11.303607+00:00,,t,"T2R, local",9A,73961743562923734,648518346493171442,[ 55515 126864   3081]
448,336,2023-02-06 16:21:11.305259+00:00,,t,"T2R, local",9A,74032180959224551,648518346459644932,[ 58653 127229   2878]
449,337,2023-02-06 16:21:11.306410+00:00,,t,"T2R, local",9A,74102618489642527,648518346501160982,[ 59482 129586   2960]
450,353,2023-02-06 16:21:11.320169+00:00,,t,descending,descending,72975412242073923,648518346481850015,[27716 90543  1800]
451,340,2023-02-06 16:21:11.308917+00:00,,t,"T2R, local",9A,74102549569106897,648518346500937116,[ 60696 128791   2587]
452,341,2023-02-06 16:21:11.309751+00:00,,t,"T2R, local",9A,74172849526845613,648518346486863587,[ 61640 126720   2523]
453,264,2023-02-06 16:21:11.237419+00:00,,t,"T1L, local",23B,72624530258203327,648518346490909613,[ 18064 120824   1073]
454,343,2023-02-06 16:21:11.311404+00:00,,t,"T2R, local",9A,74243149417374960,648518346495278262,[ 65296 124424   2274]
455,188,2023-02-06 16:21:11.161613+00:00,,t,"T1L, local",19A,72413080696733878,648518346497743606,[ 11068 110149   1591]
456,351,2023-02-06 16:21:11.318516+00:00,,t,descending,descending,73184868871458428,648518346500413244,[33285 41200  1071]
457,352,2023-02-06 16:21:11.319345+00:00,,t,descending,descending,73186518608862012,648518346481030400,[34110 91870  2054]
458,354,2023-02-06 16:21:11.321008+00:00,,t,fragment,fragment,72342712556471929,648518346481775387,[ 10103 110389   2733]
459,355,2023-02-06 16:21:11.321843+00:00,,t,fragment,fragment,72413081300694287,648518346475506816,[ 10385 110221   2755]
460,356,2023-02-06 16:21:11.322676+00:00,,t,fragment,fragment,72413150020083035,648518346499876492,[ 10453 111663   2709]
461,357,2023-02-06 16:21:11.323507+00:00,,t,fragment,fragment,72413218605461690,648518346486753642,[ 10471 113053   2519]
462,223,2023-02-06 16:21:11.198852+00:00,,t,"T1L, local",21A,72272755592306785,648518346507510905,[  6795 121662   1713]
463,333,2023-02-06 16:21:11.302733+00:00,,t,"T1R, intersegmental",9A,73468062304958271,648518346488609263,[42904 92240  1984]
464,231,2023-02-06 16:21:11.207079+00:00,,t,"T1L, local",21A,72342849525766835,648518346494306039,[  8352 114632   1867]
465,327,2023-02-06 16:21:11.297675+00:00,,t,"T1L, local",9A,73327050207028316,648518346487498387,[37256 84616  2482]
466,189,2023-02-06 16:21:11.162465+00:00,,t,"T1L, local",19A,72413080696782882,648518346497743606,[ 11176 110208   1608]
467,342,2023-02-06 16:21:11.310591+00:00,,t,"T2R, local",9A,74172712222099650,648518346477977837,[ 61712 122696   2766]
468,321,2023-02-06 16:21:11.292098+00:00,,t,"T1L, local",9A,73256818902188201,648518346489787479,[36640 88944  2558]
469,255,2023-02-06 16:21:11.229169+00:00,,t,"T1L, local",22A,72342987434363005,648518346479956886,[  8656 118392   2706]
470,209,2023-02-06 16:21:11.184411+00:00,,t,"T1L, local",1B,72624394161604614,648518346465128053,[ 16520 115216   3701]
471,330,2023-02-06 16:21:11.300199+00:00,,t,"T1L, intersegmental",9A,73326981420569724,648518346486067652,[37800 82480  2367]
472,288,2023-02-06 16:21:11.259484+00:00,,t,"T1L, ascending, intersegmental",7B,73186243865033552,648518346503970977,[33216 83224  2234]
473,307,2023-02-06 16:21:11.278897+00:00,,t,"T1L, local",9A,73115737547747733,648518346479847574,[31551 79835  2026]
474,213,2023-02-06 16:21:11.188885+00:00,,t,"T1L, local",1B,72554025350252376,648518346509364858,[ 14348 115203   3555]
475,211,2023-02-06 16:21:11.186939+00:00,,t,"T1L, local",1B,72413150422776889,648518346493263024,[ 11552 110810   3504]
476,329,2023-02-06 16:21:11.299350+00:00,,t,"T1L, local",9A,73326981487560889,648518346490340104,[37720 82527  2498]
477,204,2023-02-06 16:21:11.179689+00:00,,t,"T1L, local",1B,72413218940885774,648518346475537024,[ 11215 114221   3133]
478,267,2023-02-06 16:21:11.240167+00:00,,t,"T2L, intersegmental",23B,73047773179905999,648518346488712526,[ 30432 151360    518]
479,247,2023-02-06 16:21:11.221825+00:00,,t,"T1L, local",22A,72272412464727811,648518346511341186,[  7650 111745   2646]
480,215,2023-02-06 16:21:11.190723+00:00,,t,"T1L, local",1B,72624394228576167,648518346489838863,[ 17852 116442   3764]
481,279,2023-02-06 16:21:11.251209+00:00,,t,"T1L, local",4B,72976100510645787,648518346524171525,[ 26896 112264   3807]
482,227,2023-02-06 16:21:11.203306+00:00,,t,"T1L, local",21A,72272549500919691,648518346492595641,[  7656 115976   1818]
483,282,2023-02-06 16:21:11.253840+00:00,,t,"T2L, ascending, intersegmental",7B,72695106234584419,648518346479458002,[ 19752 125784   3113]
484,318,2023-02-06 16:21:11.289463+00:00,,t,"T1L, local",9A,73256750115409886,648518346478791252,[35789 87284  2424]
485,284,2023-02-06 16:21:11.255740+00:00,,t,"T1L, ascending, intersegmental",7B,72975412846004968,648518346481205338,[27304 90346  2907]
486,358,2023-02-06 16:21:11.324423+00:00,,t,fragment,fragment,72413218605485651,648518346477917141,[ 10747 112701   2526]
487,359,2023-02-06 16:21:11.325285+00:00,,t,fragment,fragment,72413149953102023,648518346480887264,[ 11147 112185   2642]
488,360,2023-02-06 16:21:11.326126+00:00,,t,fragment,fragment,72413081300800430,648518346481972251,[ 11293 110361   2791]
489,361,2023-02-06 16:21:11.326944+00:00,,t,fragment,fragment,72413081300823458,648518346417363120,[ 11339 110131   2805]
490,362,2023-02-06 16:21:11.327803+00:00,,t,fragment,fragment,72413218471138741,648518346350875582,[ 11713 113089   2223]
