,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
3625,34914143,2022-11-17 14:28:59.843347+00:00,,t,28,72975962669013406,648518346487038617,72975962668975877,648518346499385438,[ 27589 107755   3066],[ 27567 107787   3066]
3626,34914148,2022-11-17 14:28:59.843347+00:00,,t,30,72975962669013406,648518346487038617,72975962668965689,648518346498554608,[ 27593 107745   3064],[ 27581 107771   3063]
3627,38670897,2022-11-17 14:28:59.843347+00:00,,t,13,72483587483784054,648518346498429489,72483587483781576,648518346508752447,[ 12507 112957   2725],[ 12487 112993   2725]
3628,43556012,2022-11-17 14:28:59.843347+00:00,,t,14,73046331412979457,648518346487038617,73046331413001002,648518346488978410,[ 29211 106903   2980],[ 29175 106901   2980]
3630,43556251,2022-11-17 14:28:59.843347+00:00,,t,44,73046331413105763,648518346494810935,73046331413098707,648518346499385438,[ 29563 107229   3028],[ 29543 107257   3028]
3631,38575000,2022-11-17 14:28:59.843347+00:00,,t,13,73680818677409889,648518346489805273,73680818677394730,648518346477811470,[ 48865 141789   3666],[ 48861 141809   3665]
3632,38574999,2022-11-17 14:28:59.843347+00:00,,t,18,73680818677407539,648518346489805273,73680818677420079,648518346492913070,[ 48835 141769   3665],[ 48815 141789   3664]
3634,38756353,2022-11-17 14:28:59.843347+00:00,,t,25,73046331144864510,648518346487038617,73046331144888096,648518346511235381,[ 30131 107801   2566],[ 30093 107805   2567]
3635,35161468,2022-11-17 14:28:59.843347+00:00,,t,30,73469368578875590,648518346487948500,73469368578871083,648518346478167277,[ 42623 131125   3103],[ 42599 131097   3104]
3641,35323737,2022-11-17 14:28:59.843347+00:00,,t,21,73187068767346445,648518346487038617,73187068767515892,648518346503767201,[ 34049 106817   2808],[ 34017 106833   2808]
3642,35323796,2022-11-17 14:28:59.843347+00:00,,t,42,73187068767363486,648518346487038617,73187068767355349,648518346498554608,[ 34159 106773   2809],[ 34197 106779   2810]
3643,35323798,2022-11-17 14:28:59.843347+00:00,,t,31,73187068767318042,648518346518740959,73187068767327473,648518346499385438,[ 34251 107081   2797],[ 34209 107073   2798]
3645,35323987,2022-11-17 14:28:59.843347+00:00,,t,18,73257437511387317,648518346477105680,73187068767171502,648518346499385438,[ 34835 106631   2743],[ 34815 106599   2743]
3649,35383301,2022-11-17 14:28:59.843347+00:00,,t,49,73116699956011433,648518346473084516,73116699956019264,648518346511235381,[ 32567 108349   2651],[ 32603 108347   2652]
3650,35383310,2022-11-17 14:28:59.843347+00:00,,t,29,73116699956052111,648518346473084516,73116699956030013,648518346511235381,[ 32593 108297   2655],[ 32621 108289   2655]
3654,43662626,2022-11-17 14:28:59.843347+00:00,,t,24,73751256140860759,648518346489805273,73751256140855709,648518346488045079,[ 49737 143485   3607],[ 49777 143467   3607]
3657,35589677,2022-11-17 14:28:59.843347+00:00,,t,16,72342781141983838,648518346531401754,72342781141929316,648518346474593218,[  9991 112037   2568],[  9997 112017   2567]
3660,35589695,2022-11-17 14:28:59.843347+00:00,,t,22,72342781141778871,648518346499593822,72342781141785036,648518346477981653,[ 10045 112623   2514],[ 10063 112595   2514]
3662,35589696,2022-11-17 14:28:59.843347+00:00,,t,14,72342781141877728,648518346472653065,72342781141883338,648518346477981653,[ 10043 112475   2552],[ 10069 112493   2554]
3663,35589706,2022-11-17 14:28:59.843347+00:00,,t,65,72342781141837091,648518346472653065,72342781141837111,648518346477981653,[ 10079 112283   2537],[ 10095 112255   2538]
3664,35589711,2022-11-17 14:28:59.843347+00:00,,t,20,72342781141868058,648518346472653065,72342781141886728,648518346486653999,[ 10071 112469   2550],[ 10107 112483   2552]
3665,35589722,2022-11-17 14:28:59.843347+00:00,,t,30,72342781141839996,648518346472653065,72342781141872786,648518346486653999,[ 10093 112577   2550],[ 10129 112555   2551]
3670,43739044,2022-11-17 14:28:59.843347+00:00,,t,25,73398931115271379,648518346486842265,73398931115276228,648518346502655814,[ 39631 129837   3120],[ 39635 129811   3120]
3671,43739050,2022-11-17 14:28:59.843347+00:00,,t,42,73398931115271379,648518346486842265,73398931115278882,648518346502655814,[ 39653 129843   3123],[ 39669 129809   3124]
3672,38575002,2022-11-17 14:28:59.843347+00:00,,t,14,73680818677414949,648518346489805273,73680818677420079,648518346492913070,[ 48915 141827   3670],[ 48913 141867   3672]
3676,35383203,2022-11-17 14:28:59.843347+00:00,,t,21,73116699955941534,648518346489566297,73116699955936235,648518346490136273,[ 32449 108181   2619],[ 32415 108171   2621]
3677,35383129,2022-11-17 14:28:59.843347+00:00,,t,28,73116699956049263,648518346494169591,73116699956056920,648518346511235381,[ 32169 107751   2664],[ 32171 107719   2663]
3678,35383116,2022-11-17 14:28:59.843347+00:00,,t,16,73116699956024841,648518346487038617,73116699956027272,648518346488054046,[ 32125 108301   2654],[ 32141 108329   2654]
3679,35383136,2022-11-17 14:28:59.843347+00:00,,t,56,73116699955990991,648518346487038617,73116699956016695,648518346490136273,[ 32159 108265   2651],[ 32191 108273   2652]
3680,35383140,2022-11-17 14:28:59.843347+00:00,,t,16,73116699955990991,648518346487038617,73116699956003703,648518346490136273,[ 32177 108219   2648],[ 32207 108235   2647]
3681,35383164,2022-11-17 14:28:59.843347+00:00,,t,39,73116699956021890,648518346487038617,73116699956006087,648518346531374106,[ 32263 108081   2646],[ 32291 108065   2646]
3683,35435745,2022-11-17 14:28:59.843347+00:00,,t,29,72342781343203466,648518346531401754,72342781343198906,648518346477981653,[  9637 110829   2935],[  9649 110797   2935]
3684,35435795,2022-11-17 14:28:59.843347+00:00,,t,48,72342781343243799,648518346531401754,72342781343278935,648518346477981653,[  9687 110967   2948],[  9719 110973   2950]
3685,35589321,2022-11-17 14:28:59.843347+00:00,,t,20,72342781141880244,648518346531401754,72342781142019545,648518346498453780,[  9527 112383   2563],[  9537 112421   2565]
3686,35589452,2022-11-17 14:28:59.843347+00:00,,t,60,72342781141765205,648518346494008718,72342781141751858,648518346476657526,[  9653 111707   2502],[  9645 111677   2502]
3696,35742777,2022-11-17 14:28:59.843347+00:00,,t,47,72834812729527412,648518346499860364,72834812729522301,648518346508752447,[22529 95249  2785],[22543 95219  2785]
3697,43556313,2022-11-17 14:28:59.843347+00:00,,t,13,73046331413056985,648518346494810935,73046331413047286,648518346499385438,[ 29613 107033   3011],[ 29631 107035   3009]
3699,43738801,2022-11-17 14:28:59.843347+00:00,,t,23,73398931115377050,648518346490119432,73398931115374614,648518346494998706,[ 38971 130061   3161],[ 38977 130023   3162]
3700,43738791,2022-11-17 14:28:59.843347+00:00,,t,32,73398931115449535,648518346492527801,73398931115678752,648518346492913070,[ 38975 129919   3207],[ 38949 129901   3208]
3703,35892309,2022-11-17 14:28:59.843347+00:00,,t,25,73046468717523854,648518346497475608,73046468717525095,648518346495765904,[ 28959 111795   2698],[ 28953 111819   2701]
3704,35892257,2022-11-17 14:28:59.843347+00:00,,t,31,73046468650855540,648518346497475608,73046468717525095,648518346495765904,[ 28887 111821   2695],[ 28867 111827   2698]
3706,35895796,2022-11-17 14:28:59.843347+00:00,,t,18,72413218471146142,648518346521506809,72413218471155447,648518346487912272,[ 11607 113507   2225],[ 11593 113513   2227]
3709,39119083,2022-11-17 14:28:59.843347+00:00,,t,40,72623775283454062,648518346521506809,72623775283456488,648518346508752447,[16717 96971  2868],[16703 96993  2867]
3710,36021288,2022-11-17 14:28:59.843347+00:00,,t,14,73187068700102500,648518346499902531,73187068700102514,648518346511235381,[ 32799 108187   2627],[ 32775 108191   2629]
3711,36021311,2022-11-17 14:28:59.843347+00:00,,t,15,73187068700163527,648518346487038617,73187068700140569,648518346511235381,[ 32879 108173   2643],[ 32851 108193   2643]
3712,36021349,2022-11-17 14:28:59.843347+00:00,,t,19,73187068700095638,648518346487038617,73187068700109448,648518346511235381,[ 32993 108323   2624],[ 32949 108331   2624]
3714,36045738,2022-11-17 14:28:59.843347+00:00,,t,16,73328562304200585,648518346489805273,73328562304176775,648518346474234477,[ 37729 130433   3064],[ 37701 130455   3064]
3719,36045798,2022-11-17 14:28:59.843347+00:00,,t,22,73328562304205603,648518346489805273,73328562304241783,648518346474234477,[ 37805 130453   3073],[ 37799 130477   3074]
3720,36045824,2022-11-17 14:28:59.843347+00:00,,t,22,73328562304128175,648518346489805273,73328562304136258,648518346502655814,[ 37823 130339   3046],[ 37845 130323   3045]
3723,36064321,2022-11-17 14:28:59.843347+00:00,,t,39,72413149886102251,648518346488893518,72413149886151083,648518346480125925,[ 10803 110887   2562],[ 10773 110881   2563]
3726,36214814,2022-11-17 14:28:59.843347+00:00,,t,18,72483450179033533,648518346489054813,72483450179014386,648518346501288024,[ 13185 109489   2997],[ 13219 109503   2997]
3728,36270517,2022-11-17 14:28:59.843347+00:00,,t,12,73187137486788979,648518346499385438,73187137486813971,648518346498554608,[ 33401 109159   2783],[ 33363 109177   2784]
3730,36270569,2022-11-17 14:28:59.843347+00:00,,t,44,73187137486842071,648518346502709318,73187137486851584,648518346498554608,[ 33471 108755   2803],[ 33453 108775   2805]
3731,36270714,2022-11-17 14:28:59.843347+00:00,,t,12,73187137486842031,648518346518740959,73187137486839780,648518346503767201,[ 33815 108625   2802],[ 33783 108603   2803]
3733,36270611,2022-11-17 14:28:59.843347+00:00,,t,33,73187137486851395,648518346477105680,73187137486844050,648518346503767201,[ 33541 108593   2807],[ 33513 108613   2807]
3737,39334786,2022-11-17 14:28:59.843347+00:00,,t,12,72342849928325475,648518346472653065,72342849928328757,648518346499722309,[  9751 112695   2590],[  9785 112701   2591]
3738,39334787,2022-11-17 14:28:59.843347+00:00,,t,23,72342849928325475,648518346472653065,72342849928304328,648518346485450515,[  9759 112683   2586],[  9793 112687   2587]
3739,39334796,2022-11-17 14:28:59.843347+00:00,,t,15,72342849928350091,648518346531401754,72342849928342526,648518346499722309,[  9905 112867   2592],[  9891 112835   2592]
3742,43738998,2022-11-17 14:28:59.843347+00:00,,t,18,73398931115245730,648518346515250759,73398931115258499,648518346474234477,[ 39509 130009   3110],[ 39481 129999   3111]
3745,39408034,2022-11-17 14:28:59.843347+00:00,,t,24,72342712422219622,648518346518548566,72342712422216759,648518346480125925,[  8693 109561   2459],[  8663 109537   2459]
3746,39408040,2022-11-17 14:28:59.843347+00:00,,t,52,72342712422175279,648518346518548566,72342712422180235,648518346480125925,[  8699 109535   2448],[  8677 109503   2449]
3748,39408168,2022-11-17 14:28:59.843347+00:00,,t,54,72342712422201106,648518346518548566,72342712422201088,648518346480125925,[  8767 109563   2458],[  8797 109545   2458]
3749,39408390,2022-11-17 14:28:59.843347+00:00,,t,25,72342712422360418,648518346496066411,72342712422384418,648518346480125925,[  9169 109425   2524],[  9161 109419   2527]
3753,36486848,2022-11-17 14:28:59.843347+00:00,,t,45,73258193559804934,648518346489566297,73258193559771521,648518346478167277,[ 36197 129711   2977],[ 36223 129695   2977]
3754,36598150,2022-11-17 14:28:59.843347+00:00,,t,16,72624050295745525,648518346496671612,72624050295751019,648518346494264434,[ 16611 106077   3192],[ 16635 106061   3191]
3757,39433503,2022-11-17 14:28:59.843347+00:00,,t,37,73539737189083038,648518346499902531,73539737189077075,648518346488045079,[ 43225 132931   2936],[ 43195 132921   2938]
3758,39433525,2022-11-17 14:28:59.843347+00:00,,t,13,73539737189068950,648518346499902531,73539737189082942,648518346488045079,[ 43245 132895   2935],[ 43237 132859   2934]
3762,36613517,2022-11-17 14:28:59.843347+00:00,,t,35,73046262492358477,648518346474404290,73046262492371149,648518346477963245,[ 30585 106155   2665],[ 30561 106177   2665]
3765,39463649,2022-11-17 14:28:59.843347+00:00,,t,20,72483037929487651,648518346521506809,72483037929468943,648518346508752447,[14175 98127  3190],[14175 98167  3191]
3770,36700036,2022-11-17 14:28:59.843347+00:00,,t,21,72413150020251424,648518346472653065,72413150020246555,648518346489569900,[ 10905 111799   2774],[ 10881 111763   2775]
3772,36700073,2022-11-17 14:28:59.843347+00:00,,t,45,72413150020234512,648518346472653065,72413150020244020,648518346485450515,[ 10999 111675   2773],[ 10977 111641   2775]
3773,36700101,2022-11-17 14:28:59.843347+00:00,,t,20,72413150020331874,648518346472653065,72413150020328639,648518346489569900,[ 11025 111677   2806],[ 11051 111699   2807]
3774,36700115,2022-11-17 14:28:59.843347+00:00,,t,27,72413150020278515,648518346472653065,72413150020297889,648518346500641203,[ 11075 111687   2795],[ 11095 111689   2797]
3775,36699835,2022-11-17 14:28:59.843347+00:00,,t,13,72413150020227250,648518346498429489,72413150020231984,648518346487912272,[ 10391 111697   2769],[ 10385 111733   2770]
3776,36699855,2022-11-17 14:28:59.843347+00:00,,t,16,72413150020244122,648518346465091957,72413150020239437,648518346487912272,[ 10467 111735   2777],[ 10429 111741   2779]
3777,36699862,2022-11-17 14:28:59.843347+00:00,,t,52,72413150020322721,648518346498429489,72413150020332084,648518346487912272,[ 10515 111811   2813],[ 10479 111807   2816]
3778,36699874,2022-11-17 14:28:59.843347+00:00,,t,32,72413150020212803,648518346465091957,72413150020220567,648518346487912272,[ 10541 111781   2764],[ 10521 111815   2764]
3779,36699811,2022-11-17 14:28:59.843347+00:00,,t,15,72413150020293429,648518346493960696,72413150020300538,648518346487912272,[ 10271 112105   2798],[ 10289 112073   2799]
3780,36721259,2022-11-17 14:28:59.843347+00:00,,t,23,72905731162466635,648518346501581144,72905731162469638,648518346480125925,[ 25441 111975   2688],[ 25413 111973   2687]
3781,36721249,2022-11-17 14:28:59.843347+00:00,,t,16,72905731162554988,648518346501581144,72905731162499217,648518346494932914,[ 25431 111949   2691],[ 25399 111931   2691]
3782,36721254,2022-11-17 14:28:59.843347+00:00,,t,15,72905731162584970,648518346501581144,72905731162493463,648518346514448583,[ 25411 112179   2693],[ 25407 112211   2692]
3784,36721284,2022-11-17 14:28:59.843347+00:00,,t,19,72905731162532764,648518346501581144,72905731162552396,648518346480125925,[ 25463 111819   2696],[ 25447 111783   2696]
3785,43949804,2022-11-17 14:28:59.843347+00:00,,t,54,72624050362512858,648518346501581144,72624050362443662,648518346494933170,[ 17005 105509   3212],[ 17047 105519   3213]
3786,36780941,2022-11-17 14:28:59.843347+00:00,,t,23,73539806109841052,648518346486977761,73539806109818732,648518346488045079,[ 43229 134411   3297],[ 43201 134435   3297]
3789,36781301,2022-11-17 14:28:59.843347+00:00,,t,48,73539806109777909,648518346489805273,73539806109787508,648518346488045079,[ 43849 134501   3275],[ 43857 134543   3276]
3791,43979096,2022-11-17 14:28:59.843347+00:00,,t,35,73046331211982908,648518346473080420,73046331211951713,648518346480125925,[ 29413 106561   2693],[ 29395 106553   2692]
3792,43979095,2022-11-17 14:28:59.843347+00:00,,t,17,73046331211999286,648518346473080420,73046331212000596,648518346507233352,[ 29361 106765   2697],[ 29387 106795   2697]
3795,36849567,2022-11-17 14:28:59.843347+00:00,,t,49,72905593790674312,648518346501581144,72905593790659559,648518346514448583,[ 25033 108143   2821],[ 25043 108107   2821]
3799,36849857,2022-11-17 14:28:59.843347+00:00,,t,29,72905593790486876,648518346490237960,72905593790491862,648518346494264434,[ 25497 107555   2760],[ 25485 107575   2762]
3801,36921018,2022-11-17 14:28:59.843347+00:00,,t,15,72342712422438233,648518346501545571,72342712422412068,648518346481857725,[  9503 109915   2545],[  9495 109947   2546]
3803,36921014,2022-11-17 14:28:59.843347+00:00,,t,13,72342712422401933,648518346501545571,72342712422412068,648518346481857725,[  9497 109909   2540],[  9481 109941   2541]
3804,36920814,2022-11-17 14:28:59.843347+00:00,,t,20,72342712422417499,648518346501581144,72342712422412041,648518346480125925,[  9205 109995   2546],[  9227 109971   2545]
3805,36920829,2022-11-17 14:28:59.843347+00:00,,t,29,72342712422454588,648518346501581144,72342712422433018,648518346480125925,[  9227 110215   2551],[  9239 110261   2551]
3806,36920845,2022-11-17 14:28:59.843347+00:00,,t,15,72342712422450966,648518346501581144,72342712422447659,648518346501288024,[  9273 110467   2557],[  9247 110443   2557]
3807,36920850,2022-11-17 14:28:59.843347+00:00,,t,20,72342712422490944,648518346501581144,72342712422450962,648518346514448583,[  9273 110509   2556],[  9253 110523   2555]
3808,36921117,2022-11-17 14:28:59.843347+00:00,,t,47,72342712422407441,648518346501581144,72342712422415136,648518346480125925,[  9717 110359   2540],[  9727 110385   2542]
3809,36921114,2022-11-17 14:28:59.843347+00:00,,t,14,72342712422490488,648518346501581144,72342712422490154,648518346494933170,[  9695 110449   2561],[  9717 110469   2563]
3810,36921094,2022-11-17 14:28:59.843347+00:00,,t,24,72342712422417826,648518346501581144,72342712422415092,648518346507233352,[  9675 110351   2539],[  9655 110381   2540]
3812,36921104,2022-11-17 14:28:59.843347+00:00,,t,33,72342712422373099,648518346501581144,72342712422387407,648518346514448583,[  9691 110377   2536],[  9681 110425   2537]
3813,36921110,2022-11-17 14:28:59.843347+00:00,,t,23,72342712422490488,648518346501581144,72342712422459151,648518346494071307,[  9683 110469   2558],[  9697 110497   2557]
3814,36921119,2022-11-17 14:28:59.843347+00:00,,t,30,72342712422407441,648518346501581144,72342712422399774,648518346509569667,[  9721 110367   2538],[  9741 110399   2540]
3815,36921120,2022-11-17 14:28:59.843347+00:00,,t,27,72342712422441606,648518346501581144,72342712422417946,648518346514448583,[  9717 110429   2555],[  9739 110449   2554]
3816,36921123,2022-11-17 14:28:59.843347+00:00,,t,73,72342712422441606,648518346501581144,72342712422385404,648518346494071307,[  9723 110435   2557],[  9757 110453   2557]
3818,36920864,2022-11-17 14:28:59.843347+00:00,,t,52,72342712422422844,648518346501581144,72342712422433018,648518346480125925,[  9311 110297   2548],[  9267 110311   2549]
3819,36920902,2022-11-17 14:28:59.843347+00:00,,t,32,72342712422454588,648518346501581144,72342712422438511,648518346480125925,[  9251 110173   2553],[  9291 110199   2554]
3821,36920913,2022-11-17 14:28:59.843347+00:00,,t,34,72342712422430356,648518346501581144,72342712422435735,648518346481857725,[  9343 110311   2551],[  9305 110325   2552]
3822,36920873,2022-11-17 14:28:59.843347+00:00,,t,16,72342712422417527,648518346501581144,72342712422425188,648518346480666625,[  9243 110045   2548],[  9269 110029   2548]
3824,36922949,2022-11-17 14:28:59.843347+00:00,,t,19,72553681551393664,648518346498002535,72553681551393672,648518346486753761,[ 14795 106143   3141],[ 14815 106151   3140]
3825,36922990,2022-11-17 14:28:59.843347+00:00,,t,52,72553681551407287,648518346498002535,72553681551400743,648518346486753761,[ 14829 106133   3143],[ 14873 106141   3144]
3826,36922972,2022-11-17 14:28:59.843347+00:00,,t,14,72553681551400798,648518346498002535,72553681551414442,648518346514448583,[ 14821 106155   3144],[ 14851 106189   3145]
3827,36922935,2022-11-17 14:28:59.843347+00:00,,t,20,72553681551374028,648518346501581144,72553681551368862,648518346509569667,[ 14745 106451   3130],[ 14793 106467   3130]
3828,36922945,2022-11-17 14:28:59.843347+00:00,,t,22,72553681551374028,648518346501581144,72553681551374092,648518346501288024,[ 14763 106417   3130],[ 14801 106421   3130]
3831,36922799,2022-11-17 14:28:59.843347+00:00,,t,15,72553681551419346,648518346501581144,72553681551429405,648518346476657526,[ 14407 106371   3151],[ 14415 106375   3153]
3832,36922809,2022-11-17 14:28:59.843347+00:00,,t,55,72553681551454542,648518346467364359,72553681551439354,648518346514448583,[ 14447 106447   3162],[ 14471 106431   3161]
3833,36922813,2022-11-17 14:28:59.843347+00:00,,t,15,72553750270975023,648518346467364359,72553681551429822,648518346509569667,[ 14461 106501   3161],[ 14489 106479   3160]
3834,36922824,2022-11-17 14:28:59.843347+00:00,,t,29,72553681551454542,648518346467364359,72553681551452126,648518346476657526,[ 14477 106423   3166],[ 14509 106403   3166]
3839,36923130,2022-11-17 14:28:59.843347+00:00,,t,53,72553681551500701,648518346498002535,72553681551513063,648518346494933426,[ 14989 106115   3180],[ 15025 106131   3181]
3848,36973282,2022-11-17 14:28:59.843347+00:00,,t,28,72413218672432140,648518346472653065,72413218672445718,648518346489569900,[ 11859 112721   2583],[ 11887 112703   2585]
3851,44048927,2022-11-17 14:28:59.843347+00:00,,t,15,73046399931245237,648518346487038617,73046399931258642,648518346500706739,[ 29755 109645   2635],[ 29751 109671   2634]
3852,44058795,2022-11-17 14:28:59.843347+00:00,,t,17,72976031388446774,648518346485716499,72976031388430500,648518346495414351,[ 28023 109901   3064],[ 27981 109897   3065]
3856,44066894,2022-11-17 14:28:59.843347+00:00,,t,15,73539737390291358,648518346489805273,73539737390298866,648518346488045079,[ 43473 132533   3267],[ 43439 132543   3269]
3858,44066953,2022-11-17 14:28:59.843347+00:00,,t,20,73539737390220218,648518346489805273,73539737390222666,648518346499960531,[ 43611 132517   3241],[ 43591 132559   3241]
3859,44066871,2022-11-17 14:28:59.843347+00:00,,t,13,73539737390241555,648518346494169591,73539737390227911,648518346475974370,[ 43395 133115   3250],[ 43369 133089   3250]
3867,39599908,2022-11-17 14:28:59.843347+00:00,,t,18,72835225180585091,648518346487757122,72835225180569447,648518346531363354,[ 23587 107363   3055],[ 23587 107337   3055]
3868,39599936,2022-11-17 14:28:59.843347+00:00,,t,49,72835225180442849,648518346501581144,72835225180450288,648518346480666625,[ 23617 106637   3002],[ 23643 106631   3004]
3869,39599931,2022-11-17 14:28:59.843347+00:00,,t,25,72835225180590675,648518346487757122,72835225180596152,648518346531363354,[ 23609 107493   3062],[ 23631 107511   3062]
3870,39599965,2022-11-17 14:28:59.843347+00:00,,t,14,72835156460885898,648518346501581144,72835225180405559,648518346476657526,[ 23717 106473   2986],[ 23713 106509   2985]
3871,39599949,2022-11-17 14:28:59.843347+00:00,,t,24,72835225180601784,648518346487757122,72835225180585139,648518346531363354,[ 23641 107461   3059],[ 23671 107465   3060]
3872,39600335,2022-11-17 14:28:59.843347+00:00,,t,29,72835225180393195,648518346491888552,72835225180391176,648518346477963245,[ 24455 107119   2976],[ 24451 107157   2976]
3873,39600373,2022-11-17 14:28:59.843347+00:00,,t,28,72835225180389169,648518346491888552,72835225180326497,648518346494932914,[ 24483 107079   2975],[ 24515 107089   2974]
3874,39641511,2022-11-17 14:28:59.843347+00:00,,t,12,72483312807195314,648518346497880310,72483312807195321,648518346480666625,[ 14007 106105   3148],[ 14043 106101   3148]
3875,39641516,2022-11-17 14:28:59.843347+00:00,,t,22,72483312807184040,648518346497880310,72483312807176570,648518346480125925,[ 14015 106125   3144],[ 14047 106123   3143]
3877,39641592,2022-11-17 14:28:59.843347+00:00,,t,18,72483312807275427,648518346497880310,72483312807277768,648518346480125925,[ 14199 105807   3182],[ 14215 105783   3181]
3878,39641563,2022-11-17 14:28:59.843347+00:00,,t,28,72483312807219080,648518346501581144,72483312807213877,648518346480666625,[ 14173 105501   3156],[ 14147 105521   3156]
3879,44172030,2022-11-17 14:28:59.843347+00:00,,t,15,73187000114644387,648518346487038617,73187000114697593,648518346494038560,[ 34351 106281   2833],[ 34371 106309   2836]
3885,44058974,2022-11-17 14:28:59.843347+00:00,,t,15,72976031388391173,648518346485716499,72976031388374210,648518346511819888,[ 28335 110425   3034],[ 28301 110417   3034]
3887,44066785,2022-11-17 14:28:59.843347+00:00,,t,19,73539737390332959,648518346475270968,73539737390333033,648518346474234477,[ 43183 132271   3281],[ 43183 132309   3283]
3893,37031704,2022-11-17 14:28:59.843347+00:00,,t,22,72483244221923010,648518346496671612,72483244221918891,648518346494264434,[ 12305 104027   3384],[ 12291 104057   3384]
3895,44082004,2022-11-17 14:28:59.843347+00:00,,t,54,72413149952989781,648518346501581144,72413149952985128,648518346501288024,[ 10265 110675   2595],[ 10241 110701   2597]
3898,44082202,2022-11-17 14:28:59.843347+00:00,,t,14,72413149952975844,648518346501581144,72413149952963174,648518346480125925,[ 10517 110709   2589],[ 10517 110687   2587]
3899,44082225,2022-11-17 14:28:59.843347+00:00,,t,49,72413149953001656,648518346501581144,72413149953006111,648518346480666625,[ 10545 110663   2601],[ 10545 110635   2601]
3900,44082132,2022-11-17 14:28:59.843347+00:00,,t,13,72413149953056862,648518346501581144,72413149953042100,648518346494933426,[ 10447 110849   2619],[ 10415 110833   2620]
3901,44082328,2022-11-17 14:28:59.843347+00:00,,t,38,72413149953175651,648518346498002535,72413149953173189,648518346501288024,[ 10703 110703   2680],[ 10697 110739   2681]
3903,39600191,2022-11-17 14:28:59.843347+00:00,,t,34,72835225180438067,648518346473080420,72835225180440552,648518346481857725,[ 24193 106931   2996],[ 24179 106967   2997]
3904,39600254,2022-11-17 14:28:59.843347+00:00,,t,39,72835225180438067,648518346473080420,72835225180425328,648518346481857725,[ 24247 106945   2994],[ 24253 106983   2995]
3905,39600311,2022-11-17 14:28:59.843347+00:00,,t,37,72835225180473589,648518346473080420,72835225180455865,648518346494932914,[ 24343 106955   3007],[ 24369 106975   3007]
3906,44259808,2022-11-17 14:28:59.843347+00:00,,t,28,73398931115496364,648518346489805273,73398931115578921,648518346474234477,[ 40449 130523   3206],[ 40435 130483   3207]
3908,44259945,2022-11-17 14:28:59.843347+00:00,,t,29,73398931115318706,648518346499902531,73398931115301713,648518346518565462,[ 40805 131047   3133],[ 40839 131029   3133]
3910,44288003,2022-11-17 14:28:59.843347+00:00,,t,19,72342781141463617,648518346501581144,72342781141593492,648518346481856445,[  9259 110835   2442],[  9275 110827   2445]
3912,44288023,2022-11-17 14:28:59.843347+00:00,,t,39,72342781141667194,648518346501581144,72342781141646374,648518346514448583,[  9289 110821   2460],[  9323 110839   2460]
3913,44287986,2022-11-17 14:28:59.843347+00:00,,t,45,72342781141881856,648518346489054813,72342781141874089,648518346481856445,[  9211 110809   2554],[  9225 110799   2553]
3914,44287987,2022-11-17 14:28:59.843347+00:00,,t,38,72342781141881786,648518346489054813,72342781141874012,648518346501288024,[  9211 110787   2555],[  9221 110763   2554]
3917,44288190,2022-11-17 14:28:59.843347+00:00,,t,15,72342781141777986,648518346501581144,72342781141780048,648518346486753761,[  9583 111393   2507],[  9559 111405   2509]
3918,44288150,2022-11-17 14:28:59.843347+00:00,,t,22,72342781141699630,648518346467364359,72342781141702298,648518346509569667,[  9543 110839   2474],[  9515 110823   2475]
3919,44288293,2022-11-17 14:28:59.843347+00:00,,t,45,72342781141841031,648518346489054813,72342781141885146,648518346494071307,[  9685 111141   2543],[  9675 111179   2544]
3920,44288184,2022-11-17 14:28:59.843347+00:00,,t,55,72342781141845553,648518346467364359,72342781141847827,648518346509569667,[  9575 110777   2541],[  9559 110749   2542]
3921,44288229,2022-11-17 14:28:59.843347+00:00,,t,16,72342781141867538,648518346467364359,72342781141874562,648518346501288024,[  9579 111483   2549],[  9617 111499   2548]
3922,44288115,2022-11-17 14:28:59.843347+00:00,,t,22,72342781141686820,648518346501581144,72342781141655159,648518346514448583,[  9431 110757   2467],[  9467 110767   2467]
3924,44288288,2022-11-17 14:28:59.843347+00:00,,t,14,72342781141848426,648518346501581144,72342781141836523,648518346476657526,[  9709 111491   2535],[  9673 111499   2534]
3925,44288655,2022-11-17 14:28:59.843347+00:00,,t,17,72342781141808304,648518346479847574,72342781141796969,648518346477034696,[ 10083 111111   2520],[ 10055 111105   2520]
3926,44288299,2022-11-17 14:28:59.843347+00:00,,t,38,72342781141848426,648518346501581144,72342781141839086,648518346501288024,[  9699 111529   2531],[  9679 111559   2532]
3928,44288705,2022-11-17 14:28:59.843347+00:00,,t,18,72342781141860277,648518346501581144,72342781141874524,648518346481857725,[ 10075 111351   2546],[ 10099 111377   2546]
3929,44288708,2022-11-17 14:28:59.843347+00:00,,t,27,72342781141869758,648518346501581144,72342781141862668,648518346494933170,[ 10075 111329   2546],[ 10107 111301   2547]
3933,39972975,2022-11-17 14:28:59.843347+00:00,,t,13,72905593991710344,648518346487038617,72905593991712537,648518346514428359,[ 26353 108433   3104],[ 26371 108461   3105]
