,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
11935,36214779,2022-11-17 14:28:59.843347+00:00,,t,17,72483450178956324,648518346496729980,72483450178951931,648518346494588181,[ 13153 109063   2967],[ 13175 109067   2968]
11945,7492143,2022-11-17 14:28:59.843347+00:00,,t,12,72835225113456466,648518346476657526,72835225113460277,648518346494933426,[ 24495 107287   2907],[ 24515 107281   2909]
11946,44288286,2022-11-17 14:28:59.843347+00:00,,t,30,72342781141677508,648518346476657526,72342781141684604,648518346494933426,[  9657 111127   2471],[  9673 111153   2471]
11961,25455887,2022-11-17 14:28:59.843347+00:00,,t,38,72342712556478834,648518346480666625,72342712556471969,648518346481537125,[  9665 110451   2729],[  9649 110435   2730]
11962,23008825,2022-11-17 14:28:59.843347+00:00,,t,29,72624050362686540,648518346480666625,72624050362668196,648518346480843521,[ 16741 104837   3246],[ 16755 104809   3246]
11964,2076438,2022-11-17 14:28:59.843347+00:00,,t,19,72553681618429241,648518346496729980,72553681618425567,648518346498563568,[ 14917 104501   3225],[ 14935 104527   3227]
11971,7056874,2022-11-17 14:28:59.843347+00:00,,t,15,72553612899106914,648518346496729980,72553612899106894,648518346486538116,[ 15077 103647   3286],[ 15099 103627   3287]
11977,7056838,2022-11-17 14:28:59.843347+00:00,,t,21,72553681618436287,648518346496729980,72553612898950630,648518346498563568,[ 15009 104457   3223],[ 15027 104445   3222]
11978,16181057,2022-11-17 14:28:59.843347+00:00,,t,16,72342712489495800,648518346480666625,72342712489479329,648518346491361313,[  9375 109725   2656],[  9377 109717   2655]
11982,23008801,2022-11-17 14:28:59.843347+00:00,,t,26,72624050362686540,648518346480666625,72624050362670566,648518346493196828,[ 16679 104885   3248],[ 16697 104919   3248]
11986,40766506,2022-11-17 14:28:59.843347+00:00,,t,48,73187068834447456,648518346494038560,73187068834442100,648518346496990616,[ 33403 107097   2933],[ 33379 107089   2932]
11987,20451427,2022-11-17 14:28:59.843347+00:00,,t,45,72413150020379595,648518346489569900,72413150020347915,648518346507389983,[ 11607 111131   2821],[ 11623 111111   2823]
11990,2215919,2022-11-17 14:28:59.843347+00:00,,t,43,73187068834265765,648518346494038560,73187068834272831,648518346496990616,[ 33721 108107   2863],[ 33741 108135   2863]
11991,44439364,2022-11-17 14:28:59.843347+00:00,,t,85,73116631370705463,648518346503767201,73116631370723513,648518346487757122,[ 32271 105601   2915],[ 32275 105571   2915]
11993,44439455,2022-11-17 14:28:59.843347+00:00,,t,13,73116631370688867,648518346503767201,73116631370681403,648518346481263717,[ 32453 105899   2901],[ 32443 105901   2900]
11995,2376847,2022-11-17 14:28:59.843347+00:00,,t,13,73046331346140368,648518346494038560,73046331346113669,648518346474236781,[ 30495 106565   2942],[ 30461 106577   2942]
11997,44439356,2022-11-17 14:28:59.843347+00:00,,t,27,73116631370705463,648518346503767201,73116631370742231,648518346488420079,[ 32259 105603   2916],[ 32259 105573   2917]
11998,2215622,2022-11-17 14:28:59.843347+00:00,,t,17,73187068834350227,648518346503767201,73187068834302730,648518346480843521,[ 32839 108347   2882],[ 32859 108325   2881]
11999,44439544,2022-11-17 14:28:59.843347+00:00,,t,16,73116631370739789,648518346503767201,73116631370752598,648518346486667469,[ 32513 105741   2923],[ 32549 105747   2924]
12000,40766446,2022-11-17 14:28:59.843347+00:00,,t,18,73187068834470904,648518346494038560,73187068834482548,648518346474236781,[ 33189 106767   2937],[ 33227 106749   2938]
12001,44439439,2022-11-17 14:28:59.843347+00:00,,t,14,73116631370688867,648518346503767201,73116631370710507,648518346477749655,[ 32451 105893   2909],[ 32417 105891   2911]
12002,44439456,2022-11-17 14:28:59.843347+00:00,,t,51,73116631370703334,648518346503767201,73116631370718335,648518346511268149,[ 32463 105911   2907],[ 32449 105935   2909]
12003,44439478,2022-11-17 14:28:59.843347+00:00,,t,25,73116631370744907,648518346503767201,73116631370742469,648518346511268149,[ 32479 105787   2922],[ 32475 105817   2923]
12004,44439462,2022-11-17 14:28:59.843347+00:00,,t,28,73116631370688867,648518346503767201,73116631370701062,648518346500711093,[ 32471 105911   2903],[ 32455 105945   2903]
12006,11850878,2022-11-17 14:28:59.843347+00:00,,t,25,73046331413043312,648518346503767201,73046331413043386,648518346487757122,[ 30391 108455   3000],[ 30385 108491   3000]
12008,44439399,2022-11-17 14:28:59.843347+00:00,,t,25,73116631370691014,648518346503767201,73116631370712795,648518346480843521,[ 32343 105495   2909],[ 32339 105481   2911]
12010,22904887,2022-11-17 14:28:59.843347+00:00,,t,42,73257437511470840,648518346494038560,73257437511481297,648518346487757122,[ 34847 108103   2784],[ 34835 108133   2785]
12011,11850883,2022-11-17 14:28:59.843347+00:00,,t,43,73046331413038546,648518346503767201,73046331413024354,648518346496990616,[ 30405 108447   2998],[ 30407 108463   2997]
12013,10381936,2022-11-17 14:28:59.843347+00:00,,t,33,73116768876394171,648518346494038560,73116768876393287,648518346493825393,[ 32741 109091   2957],[ 32731 109069   2957]
12014,10381941,2022-11-17 14:28:59.843347+00:00,,t,21,73116768876578847,648518346494038560,73116768876556812,648518346506702370,[ 32765 109065   2962],[ 32759 109031   2963]
12020,11850556,2022-11-17 14:28:59.843347+00:00,,t,44,73046331413160231,648518346494038560,73046331413150151,648518346501459811,[ 29843 107797   3048],[ 29827 107769   3047]
12021,11850581,2022-11-17 14:28:59.843347+00:00,,t,28,73046331413186458,648518346494038560,73046331413177179,648518346474236781,[ 29883 107917   3060],[ 29877 107945   3059]
12022,32523640,2022-11-17 14:28:59.843347+00:00,,t,35,72764856570517148,648518346503767201,72764856570511674,648518346486667469,[ 20561 106677   3270],[ 20531 106687   3271]
12023,32523650,2022-11-17 14:28:59.843347+00:00,,t,33,72764856570536113,648518346503767201,72764856570511737,648518346509188474,[ 20585 106685   3269],[ 20561 106707   3269]
12024,32523646,2022-11-17 14:28:59.843347+00:00,,t,20,72764856570548869,648518346503767201,72764856570546378,648518346475537024,[ 20579 106753   3275],[ 20549 106771   3276]
12025,22904886,2022-11-17 14:28:59.843347+00:00,,t,31,73257437511550084,648518346494038560,73257437511654396,648518346486067652,[ 34823 107983   2820],[ 34839 107959   2821]
12026,13153978,2022-11-17 14:28:59.843347+00:00,,t,43,73398931115475293,648518346474234477,73398931115475200,648518346489569132,[ 40685 130057   3201],[ 40675 130035   3200]
12028,7561626,2022-11-17 14:28:59.843347+00:00,,t,38,73116768742415690,648518346488054046,73116768742434168,648518346489569132,[ 32459 108661   2712],[ 32463 108641   2714]
12030,22904913,2022-11-17 14:28:59.843347+00:00,,t,15,73257437511577281,648518346494038560,73257437511577372,648518346474236781,[ 34837 108003   2818],[ 34869 108001   2819]
12031,17127569,2022-11-17 14:28:59.843347+00:00,,t,17,72975962601853384,648518346488054046,72975962601853323,648518346489569132,[ 27105 107559   2918],[ 27077 107543   2919]
12032,22904982,2022-11-17 14:28:59.843347+00:00,,t,32,73257437511466001,648518346494038560,73257437511481294,648518346480843521,[ 34925 108081   2779],[ 34953 108073   2779]
12033,17127582,2022-11-17 14:28:59.843347+00:00,,t,20,72975962601871061,648518346488054046,72975962601855837,648518346489569132,[ 27113 107545   2923],[ 27093 107523   2923]
12034,17127587,2022-11-17 14:28:59.843347+00:00,,t,13,72975962601853384,648518346488054046,72975962601822868,648518346489569132,[ 27127 107563   2915],[ 27095 107567   2914]
12035,17127594,2022-11-17 14:28:59.843347+00:00,,t,22,72975962601876069,648518346488054046,72975962601903424,648518346489569132,[ 27123 107555   2933],[ 27101 107579   2934]
12041,41540539,2022-11-17 14:28:59.843347+00:00,,t,48,72905593857686558,648518346494932914,72905593857686573,648518346486667469,[ 24641 107845   2935],[ 24611 107849   2936]
12044,10593807,2022-11-17 14:28:59.843347+00:00,,t,39,72694419107046484,648518346495414351,72694419107046504,648518346475537024,[ 19177 104795   3322],[ 19203 104777   3322]
12048,6371958,2022-11-17 14:28:59.843347+00:00,,t,37,72623981710411928,648518346495414351,72623981710426190,648518346509188474,[ 16475 103143   3413],[ 16455 103165   3414]
12049,5431322,2022-11-17 14:28:59.843347+00:00,,t,34,72694419106974257,648518346495414351,72694419106961718,648518346480843521,[ 19655 105559   3295],[ 19643 105585   3295]
12052,5431329,2022-11-17 14:28:59.843347+00:00,,t,48,72694419106974257,648518346495414351,72694419106976729,648518346509188474,[ 19663 105557   3297],[ 19661 105587   3298]
12056,17428593,2022-11-17 14:28:59.843347+00:00,,t,15,72413149953112342,648518346489572037,72413149953123864,648518346499888197,[ 11413 110615   2646],[ 11429 110645   2648]
12057,15032582,2022-11-17 14:28:59.843347+00:00,,t,32,72624050362664041,648518346494932914,72624050362656886,648518346480843521,[ 17677 105645   3243],[ 17675 105679   3243]
12058,15032592,2022-11-17 14:28:59.843347+00:00,,t,12,72624050362652042,648518346494932914,72624050362656886,648518346480843521,[ 17677 105649   3239],[ 17689 105681   3240]
12070,36214687,2022-11-17 14:28:59.843347+00:00,,t,16,72483450179031033,648518346489572037,72483450179016788,648518346482964966,[ 13071 109535   2993],[ 13041 109511   2993]
12089,3787932,2022-11-17 14:28:59.843347+00:00,,t,35,73047087126085090,648518346502576454,73047087126090486,648518346474435437,[ 29269 130797   2683],[ 29275 130765   2684]
12091,3787931,2022-11-17 14:28:59.843347+00:00,,t,69,73047087126085090,648518346502576454,73047087126059357,648518346489007453,[ 29269 130805   2682],[ 29273 130779   2682]
12092,3787878,2022-11-17 14:28:59.843347+00:00,,t,55,73047087126070168,648518346502576454,73047087126104357,648518346477866647,[ 29163 130873   2684],[ 29141 130855   2686]
12093,3787945,2022-11-17 14:28:59.843347+00:00,,t,38,73047087126339134,648518346502576454,73047087126097028,648518346479951589,[ 29275 130945   2687],[ 29299 130961   2688]
12095,3787948,2022-11-17 14:28:59.843347+00:00,,t,46,73047087126339134,648518346502576454,73047087126080870,648518346471899291,[ 29283 130949   2684],[ 29307 130971   2685]
12097,3787859,2022-11-17 14:28:59.843347+00:00,,t,20,73047087125838386,648518346502576454,73047087125835816,648518346489007453,[ 29131 130775   2590],[ 29105 130759   2590]
12101,3787884,2022-11-17 14:28:59.843347+00:00,,t,19,73047087126070168,648518346502576454,73047087126070126,648518346490181384,[ 29161 130847   2683],[ 29141 130819   2684]
12102,3787955,2022-11-17 14:28:59.843347+00:00,,t,39,73047087126085140,648518346502576454,73047087126104791,648518346474435437,[ 29283 130925   2687],[ 29313 130921   2688]
12112,3787857,2022-11-17 14:28:59.843347+00:00,,t,34,73047087125838386,648518346502576454,73047087125843479,648518346487768020,[ 29133 130797   2590],[ 29101 130801   2591]
12113,23008733,2022-11-17 14:28:59.843347+00:00,,t,18,72624050362693374,648518346480666625,72624050362686444,648518346492416127,[ 16533 104773   3255],[ 16541 104745   3254]
12133,25455938,2022-11-17 14:28:59.843347+00:00,,t,24,72342712556443407,648518346480666625,72342712556422526,648518346492381379,[  9725 110393   2713],[  9737 110369   2712]
12135,20552537,2022-11-17 14:28:59.843347+00:00,,t,15,72342712489401175,648518346480666625,72342712489398903,648518346466833006,[  8617 110069   2618],[  8633 110061   2617]
12145,17108366,2022-11-17 14:28:59.843347+00:00,,t,28,72413149953016571,648518346489569900,72413149953028009,648518346507389983,[ 11957 112459   2608],[ 11957 112429   2609]
12146,37125667,2022-11-17 14:28:59.843347+00:00,,t,37,72413218605538948,648518346489569900,72413218605528777,648518346507389983,[ 12115 112687   2545],[ 12125 112657   2545]
12147,17108365,2022-11-17 14:28:59.843347+00:00,,t,50,72413149953002760,648518346489569900,72413149952986098,648518346507389983,[ 11951 112385   2595],[ 11967 112359   2596]
12152,25455961,2022-11-17 14:28:59.843347+00:00,,t,28,72342712556445776,648518346480666625,72342712556455263,648518346480843521,[  9825 110375   2727],[  9807 110343   2727]
12155,36700085,2022-11-17 14:28:59.843347+00:00,,t,32,72413150020384917,648518346489569900,72413150020424032,648518346491361313,[ 11027 111973   2823],[ 11007 111995   2823]
12166,27622146,2022-11-17 14:28:59.843347+00:00,,t,59,73399068487316529,648518346495993163,73399068487298693,648518346500711093,[ 39177 133805   3068],[ 39161 133783   3068]
12167,27622150,2022-11-17 14:28:59.843347+00:00,,t,16,73399068487494226,648518346495993163,73399068487286822,648518346500711093,[ 39171 134071   3059],[ 39161 134085   3057]
12170,27622133,2022-11-17 14:28:59.843347+00:00,,t,25,73399068487352486,648518346495993163,73399068487352616,648518346509388666,[ 39163 133981   3076],[ 39133 133995   3077]
12173,27622148,2022-11-17 14:28:59.843347+00:00,,t,24,73399068487301702,648518346495993163,73399068487316483,648518346511268149,[ 39179 133809   3072],[ 39163 133793   3073]
12180,12056,2022-11-17 14:28:59.843347+00:00,,t,19,72835225314584027,648518346482976742,72835225314518125,648518346494916490,[ 23353 108507   3217],[ 23373 108531   3217]
12181,12076,2022-11-17 14:28:59.843347+00:00,,t,20,72835225314496526,648518346482976742,72835225314559041,648518346494916490,[ 23427 108511   3211],[ 23421 108515   3213]
12182,27622184,2022-11-17 14:28:59.843347+00:00,,t,37,73399068487301702,648518346495993163,73399068487351122,648518346492790969,[ 39209 133795   3074],[ 39201 133769   3075]
12185,27622187,2022-11-17 14:28:59.843347+00:00,,t,37,73399068487301702,648518346495993163,73399068487377223,648518346492148780,[ 39219 133797   3075],[ 39201 133779   3077]
12188,41116462,2022-11-17 14:28:59.843347+00:00,,t,15,72342712288080874,648518346496671612,72342712288085494,648518346472722185,[  9245 110277   2243],[  9283 110287   2243]
12189,5654547,2022-11-17 14:28:59.843347+00:00,,t,31,72623844069963772,648518346499722309,72623844069963787,648518346472722185,[ 17179 100089   2992],[ 17215 100101   2993]
12190,2581354,2022-11-17 14:28:59.843347+00:00,,t,12,72483450178785226,648518346484687181,72483450178946992,648518346472722185,[ 13659 108955   2967],[ 13639 108967   2968]
12191,10593798,2022-11-17 14:28:59.843347+00:00,,t,22,72694419107046484,648518346495414351,72694419107046488,648518346514141918,[ 19127 104757   3322],[ 19153 104737   3322]
12193,25139146,2022-11-17 14:28:59.843347+00:00,,t,43,72623912856566322,648518346498453780,72623912856561586,648518346472722185,[ 16941 101069   3098],[ 16973 101059   3098]
12195,23933263,2022-11-17 14:28:59.843347+00:00,,t,33,73469299926500185,648518346493225392,73469299926474754,648518346485910654,[ 41545 130251   3223],[ 41553 130287   3223]
12198,14019099,2022-11-17 14:28:59.843347+00:00,,t,29,72483518697210055,648518346499722309,72483518697239655,648518346484661507,[ 12619 112537   2645],[ 12639 112513   2645]
12199,41156189,2022-11-17 14:28:59.843347+00:00,,t,33,72413081367629859,648518346494933170,72413081367552348,648518346496359485,[ 11585 110079   2829],[ 11617 110087   2830]
12201,27714341,2022-11-17 14:28:59.843347+00:00,,t,48,73469368646112261,648518346474234477,73469368646127989,648518346485910654,[ 42605 132299   3274],[ 42631 132313   3275]
12202,20451376,2022-11-17 14:28:59.843347+00:00,,t,31,72413150020354123,648518346486653999,72413150020441753,648518346486973436,[ 11417 111223   2823],[ 11419 111255   2824]
12206,34317182,2022-11-17 14:28:59.843347+00:00,,t,27,72835225180423054,648518346514448583,72835225180427962,648518346500414780,[ 23345 107189   2992],[ 23337 107185   2995]
12207,12128779,2022-11-17 14:28:59.843347+00:00,,t,23,72342437879875398,648518346517348645,72342437879888583,648518346498344346,[  9853 100561   3115],[  9871 100589   3115]
12208,10593793,2022-11-17 14:28:59.843347+00:00,,t,51,72694419107046484,648518346495414351,72694419107030152,648518346499141441,[ 19113 104753   3319],[ 19145 104735   3319]
12210,27386375,2022-11-17 14:28:59.843347+00:00,,t,32,72342781007627576,648518346480125925,72342781007635499,648518346494148128,[  9209 110625   2281],[  9249 110627   2280]
12212,10517582,2022-11-17 14:28:59.843347+00:00,,t,29,72413218672411133,648518346483783343,72413218672404511,648518346497743606,[ 10653 112973   2578],[ 10697 112961   2577]
12213,8038820,2022-11-17 14:28:59.843347+00:00,,t,14,73187137553937847,648518346497858151,73187137553914072,648518346497061092,[ 34069 109043   2932],[ 34063 109075   2931]
12214,32108508,2022-11-17 14:28:59.843347+00:00,,t,18,72623981710353307,648518346482976742,72623981710348630,648518346495576502,[ 17455 104429   3390],[ 17477 104441   3390]
12217,6372295,2022-11-17 14:28:59.843347+00:00,,t,42,72623981710309417,648518346482976742,72623981710306949,648518346480843521,[ 17071 103075   3377],[ 17107 103065   3377]
12219,8771802,2022-11-17 14:28:59.843347+00:00,,t,28,72624050429822920,648518346482976742,72624050429828029,648518346509188474,[ 17285 104623   3390],[ 17303 104657   3391]
12220,16551776,2022-11-17 14:28:59.843347+00:00,,t,22,72623775350554846,648518346508752447,72623775350565652,648518346465091957,[17677 96829  3002],[17653 96829  3003]
12221,7042377,2022-11-17 14:28:59.843347+00:00,,t,33,72342712355128059,648518346494933426,72342712355140560,648518346494148128,[  9087 110411   2345],[  9115 110417   2345]
12222,41116516,2022-11-17 14:28:59.843347+00:00,,t,30,72342712288092669,648518346476657526,72342712288087852,648518346494148128,[  9349 110161   2239],[  9367 110189   2239]
12223,32535733,2022-11-17 14:28:59.843347+00:00,,t,17,72483244154835330,648518346482976742,72483244154825679,648518346490384394,[ 13767 103007   3231],[ 13805 102999   3232]
12224,32535756,2022-11-17 14:28:59.843347+00:00,,t,30,72483244154854162,648518346482976742,72483244154856977,648518346490384394,[ 13875 103017   3249],[ 13861 103047   3250]
12225,8771738,2022-11-17 14:28:59.843347+00:00,,t,54,72624050429810209,648518346482976742,72624050429822946,648518346509188474,[ 17217 104643   3391],[ 17233 104677   3392]
12228,8038999,2022-11-17 14:28:59.843347+00:00,,t,21,73187137553839736,648518346514428359,73187137553832882,648518346474236781,[ 34319 108689   2899],[ 34327 108735   2899]
12229,32535757,2022-11-17 14:28:59.843347+00:00,,t,17,72483244154815986,648518346482976742,72483244154825611,648518346486275780,[ 13871 102953   3240],[ 13863 102927   3239]
12231,3225301,2022-11-17 14:28:59.843347+00:00,,t,34,73116631370917214,648518346497858151,73116631370955345,648518346511268149,[ 31641 105873   2953],[ 31641 105895   2953]
12232,3225268,2022-11-17 14:28:59.843347+00:00,,t,28,73116631370815759,648518346498554608,73116631370887015,648518346511268149,[ 31615 105847   2947],[ 31593 105863   2948]
12233,30581589,2022-11-17 14:28:59.843347+00:00,,t,30,73258193627033124,648518346495993163,73258193627040033,648518346511268149,[ 36797 129967   3168],[ 36817 129955   3170]
12234,8038626,2022-11-17 14:28:59.843347+00:00,,t,13,73187137553849912,648518346497858151,73187137553866765,648518346480843521,[ 33807 108763   2909],[ 33829 108753   2910]
12235,8038650,2022-11-17 14:28:59.843347+00:00,,t,40,73187137553962138,648518346494038560,73187137553968959,648518346499141441,[ 33899 108699   2943],[ 33867 108685   2944]
12237,8038667,2022-11-17 14:28:59.843347+00:00,,t,34,73187137553937792,648518346497858151,73187137553914062,648518346474236781,[ 33909 109091   2934],[ 33887 109081   2933]
12239,8038708,2022-11-17 14:28:59.843347+00:00,,t,41,73187137553854923,648518346497858151,73187137553857147,648518346517452069,[ 33915 108977   2911],[ 33937 108963   2910]
12242,8038695,2022-11-17 14:28:59.843347+00:00,,t,32,73187137553852431,648518346497858151,73187137553857136,648518346499141441,[ 33901 108949   2911],[ 33919 108923   2911]
12243,8038813,2022-11-17 14:28:59.843347+00:00,,t,21,73187137553903224,648518346497858151,73187137553905791,648518346474236781,[ 34063 108923   2930],[ 34047 108897   2931]
12245,8039501,2022-11-17 14:28:59.843347+00:00,,t,27,72905593857473320,648518346496671612,72905593857485017,648518346503256435,[ 25147 107139   2847],[ 25111 107149   2848]
12246,8038855,2022-11-17 14:28:59.843347+00:00,,t,46,73187137553923589,648518346497858151,73187137553911198,648518346499842444,[ 34085 109029   2932],[ 34109 109055   2932]
12249,7042483,2022-11-17 14:28:59.843347+00:00,,t,44,72342712355123297,648518346514448583,72342712355118414,648518346494148128,[  9199 110261   2336],[  9213 110285   2337]
12251,43979047,2022-11-17 14:28:59.843347+00:00,,t,37,73046331211912575,648518346507233352,73046331211907579,648518346503970977,[ 29229 106919   2675],[ 29255 106939   2676]
12252,8038897,2022-11-17 14:28:59.843347+00:00,,t,25,73187137553913956,648518346494038560,73187137553905792,648518346487757122,[ 34179 108921   2931],[ 34151 108929   2929]
12254,8038891,2022-11-17 14:28:59.843347+00:00,,t,20,73187137553949668,648518346494038560,73187137553913737,648518346499141441,[ 34143 108597   2935],[ 34149 108609   2934]
12256,8038908,2022-11-17 14:28:59.843347+00:00,,t,15,73187137553949668,648518346494038560,73187137553913837,648518346520296785,[ 34155 108603   2936],[ 34167 108633   2936]
12257,44082119,2022-11-17 14:28:59.843347+00:00,,t,16,72413149953039885,648518346477034696,72413149953054526,648518346501414166,[ 10367 111309   2616],[ 10395 111291   2617]
12261,2581265,2022-11-17 14:28:59.843347+00:00,,t,19,72483450179084842,648518346486753761,72483450179080414,648518346489813335,[ 13513 109119   3020],[ 13483 109113   3020]
12262,8038862,2022-11-17 14:28:59.843347+00:00,,t,38,73187137553949668,648518346494038560,73187137553945529,648518346509188474,[ 34139 108607   2938],[ 34115 108647   2939]
12263,36214736,2022-11-17 14:28:59.843347+00:00,,t,32,72483450178960904,648518346486753761,72483450178965508,648518346489813335,[ 13133 109229   2973],[ 13119 109199   2974]
12264,8038935,2022-11-17 14:28:59.843347+00:00,,t,21,73187137553913956,648518346494038560,73187137553895609,648518346514384583,[ 34199 108917   2930],[ 34207 108921   2929]
12265,8038941,2022-11-17 14:28:59.843347+00:00,,t,18,73187137553922798,648518346498554608,73187137553900266,648518346514384583,[ 34245 108551   2929],[ 34227 108577   2929]
12268,2278008,2022-11-17 14:28:59.843347+00:00,,t,16,72905593790632660,648518346480666625,72905593790627471,648518346503970977,[ 25979 107507   2817],[ 26007 107487   2817]
12270,5651976,2022-11-17 14:28:59.843347+00:00,,t,27,72905593790752005,648518346507233352,72905593790620478,648518346503970977,[ 26101 107713   2813],[ 26113 107683   2814]
12272,8038976,2022-11-17 14:28:59.843347+00:00,,t,23,73187137553808179,648518346514428359,73187137553818323,648518346501839210,[ 34305 108737   2897],[ 34285 108759   2898]
12273,5652006,2022-11-17 14:28:59.843347+00:00,,t,21,72905593790532572,648518346480666625,72905593790522893,648518346503970977,[ 26201 107651   2777],[ 26207 107619   2777]
12274,36214733,2022-11-17 14:28:59.843347+00:00,,t,26,72483450178987912,648518346496729980,72483450178969904,648518346489813335,[ 13107 109067   2974],[ 13113 109101   2975]
12277,8039668,2022-11-17 14:28:59.843347+00:00,,t,24,72905593857507137,648518346501288024,72905593857505056,648518346481059930,[ 25539 106517   2859],[ 25551 106551   2859]
12284,8039503,2022-11-17 14:28:59.843347+00:00,,t,32,72905593857515010,648518346501288024,72905593857502774,648518346478935892,[ 25135 106715   2859],[ 25117 106729   2858]
12287,6639711,2022-11-17 14:28:59.843347+00:00,,t,14,72975893748225799,648518346476657526,72975893748262388,648518346504230862,[ 27963 106125   2692],[ 27921 106141   2693]
12292,16068344,2022-11-17 14:28:59.843347+00:00,,t,33,72975893815175395,648518346476657526,72975893815175403,648518346504230862,[ 28559 106011   2752],[ 28545 105985   2753]
12294,41116749,2022-11-17 14:28:59.843347+00:00,,t,12,72342712288279516,648518346476657526,72342712288445193,648518346478715988,[  9625 110015   2310],[  9621 109985   2310]
12295,6639831,2022-11-17 14:28:59.843347+00:00,,t,12,72975893748238804,648518346476657526,72975893748216090,648518346504230862,[ 28083 106003   2687],[ 28083 105979   2686]
12300,19827490,2022-11-17 14:28:59.843347+00:00,,t,70,72835293966810067,648518346482976742,72835293966805635,648518346486294468,[ 24235 109475   3089],[ 24253 109445   3090]
12307,8039036,2022-11-17 14:28:59.843347+00:00,,t,27,73187137553839736,648518346514428359,73187137553830370,648518346486067652,[ 34349 108659   2900],[ 34389 108673   2900]
12309,8039218,2022-11-17 14:28:59.843347+00:00,,t,22,72835225113443988,648518346476657526,72905593857609718,648518346479174095,[ 24555 107359   2900],[ 24599 107379   2901]
12312,8039140,2022-11-17 14:28:59.843347+00:00,,t,21,73187137553446227,648518346481068634,73187137553660766,648518346501839210,[ 34709 108729   2834],[ 34715 108703   2834]
12313,8039156,2022-11-17 14:28:59.843347+00:00,,t,40,73187137553446227,648518346481068634,73187137553685103,648518346514141918,[ 34737 108743   2832],[ 34759 108725   2834]
12317,8039262,2022-11-17 14:28:59.843347+00:00,,t,36,72905593857666268,648518346481857725,72905593857654549,648518346480843521,[ 24707 107043   2919],[ 24737 107049   2919]
12329,8039314,2022-11-17 14:28:59.843347+00:00,,t,24,72905593857563507,648518346496671612,72905593857561124,648518346503256435,[ 24841 107121   2881],[ 24843 107157   2882]
12331,8039311,2022-11-17 14:28:59.843347+00:00,,t,22,72905593857473544,648518346517348645,72905593857485283,648518346486716621,[ 24837 107465   2848],[ 24835 107489   2849]
12332,14106610,2022-11-17 14:28:59.843347+00:00,,t,14,73047087193075018,648518346488912397,73047087193079914,648518346477866647,[ 30459 130775   2745],[ 30483 130755   2744]
12333,38566257,2022-11-17 14:28:59.843347+00:00,,t,51,73046399864274841,648518346488912397,73046399864348339,648518346477866647,[ 30573 109935   2564],[ 30587 109907   2564]
12337,42730894,2022-11-17 14:28:59.843347+00:00,,t,30,72342712422450586,648518346480125925,72342712422659734,648518346494034720,[  8763 109997   2559],[  8793 109981   2560]
12339,27386367,2022-11-17 14:28:59.843347+00:00,,t,21,72342781007642711,648518346480125925,72342781007651646,648518346489566297,[  9193 110673   2291],[  9229 110683   2291]
12342,8039327,2022-11-17 14:28:59.843347+00:00,,t,79,72905593857473544,648518346517348645,72905593857485191,648518346493419292,[ 24857 107453   2847],[ 24865 107451   2850]
12345,42127863,2022-11-17 14:28:59.843347+00:00,,t,25,72342781074966307,648518346480125925,72342781074853057,648518346502617767,[  9493 110657   2437],[  9519 110641   2437]
12348,42495779,2022-11-17 14:28:59.843347+00:00,,t,41,73468612463523769,648518346479473874,73468612463488538,648518346477866647,[ 42851 108765   2809],[ 42813 108775   2809]
12358,8039356,2022-11-17 14:28:59.843347+00:00,,t,22,72905593857568412,648518346496671612,72905593857563512,648518346503256435,[ 24869 107093   2881],[ 24897 107097   2882]
12363,42167674,2022-11-17 14:28:59.843347+00:00,,t,51,72624050295738372,648518346494264434,72624050295751774,648518346498002535,[ 17463 106469   3194],[ 17495 106491   3194]
12364,8039376,2022-11-17 14:28:59.843347+00:00,,t,22,72905593857611899,648518346494264434,72905593857602360,648518346480843521,[ 24955 107019   2902],[ 24923 107021   2902]
12369,8039361,2022-11-17 14:28:59.843347+00:00,,t,40,72905593857473544,648518346517348645,72905593857478292,648518346494996387,[ 24879 107463   2846],[ 24911 107487   2846]
12371,23385311,2022-11-17 14:28:59.843347+00:00,,t,15,72694419039766731,648518346494264434,72694419039746243,648518346498002535,[ 18639 106381   3125],[ 18611 106397   3126]
12372,8039418,2022-11-17 14:28:59.843347+00:00,,t,31,72905593857284735,648518346517348645,72905593857283970,648518346493467932,[ 24947 107289   2826],[ 24963 107267   2826]
12374,8039367,2022-11-17 14:28:59.843347+00:00,,t,22,72905593857456154,648518346517348645,72905593857429903,648518346503120371,[ 24895 107255   2834],[ 24917 107237   2834]
12379,38566183,2022-11-17 14:28:59.843347+00:00,,t,17,73046399864309242,648518346488912397,73046399864295240,648518346477866647,[ 30369 110033   2565],[ 30349 110021   2564]
12381,41116849,2022-11-17 14:28:59.843347+00:00,,t,53,72342712288046047,648518346480125925,72342712288046104,648518346478715988,[  9799 109905   2219],[  9769 109913   2220]
12400,8039454,2022-11-17 14:28:59.843347+00:00,,t,12,72905593857461107,648518346496671612,72905593857461153,648518346503256435,[ 25037 107119   2842],[ 25007 107113   2842]
12406,8039435,2022-11-17 14:28:59.843347+00:00,,t,28,72905593857594963,648518346494264434,72905593857585149,648518346503120371,[ 25003 107081   2891],[ 24981 107109   2892]
